cn_410	中國	Yidu Tech	醫渡科技，醫療大數據	YiduCore	處理多來源醫院病歷資料的分析引擎，建疾病知識圖譜供上層應用調用	醫渡科技，為醫院和藥企提供醫療數據治理、臨床研究和保險數據服務。
cn_411	中國	Yisa Technology Co Ltd	視頻結構化			
cn_412	中國	YITUTech	依圖科技，計算機視覺與醫療 AI	醫療影像；視覺芯片	自研雲端視覺推論晶片，搭配分析軟體處理人臉辨識與影片結構化	2012 年成立於上海，曾與商湯、曠視、雲從並稱電腦視覺四小龍，收入主要來自公安與政府的安防專案。2020 年申請科創板上市後撤回，之後大幅收縮，醫療影像等業務被剝離出售，規模較高峰期明顯縮小。
cn_413	中國	Yonyou Network Technology	用友，企業軟件	YonGPT	企業服務大模型，接在財務、人力、供應鏈模組上做預測與單據生成	1988 年成立於北京，是中國規模最大的企業管理軟體商，客戶從央企國企到小微企業都有。正把過去的授權制 ERP 轉為 YonBIP 雲訂閱模式，轉型期間營收成長放緩、連續幾年虧損，全球分支機構逾兩百家。
cn_415	中國	Yrobot (英漢思動力)	外骨骼/具身機器人			
cn_416	中國	Yuanfudao	猿輔導，在線教育	小猿學練機	中小學生用的墨水屏學習平板，封閉系統，主打做題練習與批改	2012 年由李勇創辦，母公司為北京猿力教育科技。2021 年雙減政策後退出 K12 學科培訓，轉向素養課、成人教育與學習硬體，並嘗試羽絨服、餐飲等非教育業務。現收入主要來自學習平板等硬體銷售與非學科課程，曾獲騰訊、高瓴投資。
cn_418	中國	Yunnan Baiyao Group Co Ltd	雲南白藥			源自百年白藥配方的雲南省屬製藥企業，1993 年在深交所上市，2016 年起混改引入新華都等民營股東，形成國資與民企共治。收入分為藥品、健康品、中藥資源與醫藥商業四大板塊，其中雲南白藥牙膏等日化產品是主要利潤來源。
cn_419	中國	Z.ai	智譜 AI 的國際品牌	GLM 系列	開源與商用並行的通用語言模型系列，含對話、程式與視覺版本	智譜的國際品牌，面向海外開發者提供 GLM 模型 API 與編程訂閱。
cn_42	中國	Beijing LinkerBot (北京靈感機器人)	靈心巧手，機器人靈巧手	靈巧手	多自由度五指機械手，指尖帶觸覺感測，裝在機器人手臂末端	2023 年於北京成立，創辦人周永，專做機器人靈巧手本體以及遙操作、數據採集等配套，客戶是人形機器人與具身智能團隊。是少數同時量產腱繩、連桿、直驅三種傳動路線的廠商，投資方包括螞蟻集團與紅杉中國，近期完成 B+ 輪。
cn_420	中國	Zelos Robotics (之了智能)	具身機器人初創			
cn_421	中國	Zero Zero Robotics Inc	零零科技，消費級無人機	HoverAir	掌上自動跟拍無人機，不需遙控器，起飛後自動跟隨人物錄影	2014 年由兩位史丹佛博士創立，總部杭州，早期產品為 Hover Camera 自拍無人機。2022 年起改推 HOVERAir 品牌，主打一百多克的自動跟拍飛行相機，透過海外電商與零售通路賣給運動、旅遊消費者，定位消費電子而非工業無人機。
cn_422	中國	ZeroTech (零智科技)	零度智控，無人機			成立於北京，早期以無人機飛控與雲台起家，2016 年一度是中國航拍無人機市佔第二、僅次於大疆。口袋無人機 Dobby 銷量遠不如預期，行銷與產能投入過大導致資金鏈斷裂，2021 年被北京一中院受理破產重整，已退出主流市場。
cn_423	中國	Zhejiang Dahua Technology Co Ltd	大華股份，視頻監控	星漢大模型	以視覺為核心的多模態大模型，內建於攝影機等裝置做場景解析	2001 年成立於杭州，深交所上市（002236），是全球第二大視頻監控設備商，僅次於海康威視。收入以攝影機、錄影機與行業解決方案為主，客戶涵蓋政府安防、交通與企業。2019 年被美國列入實體清單，海外業務受限，近年轉向智慧物聯。
cn_426	中國	Zhejiang Tonghuashun Intelligent Technology	同花順，金融信息	問財 HithinkGPT	金融對話大模型，支援用白話查詢選股與財報資料，首批通過備案	同花順，賣股票行情軟件與增值服務給散戶，並提供問財 AI 投顧。
cn_427	中國	Zhejiang Uniview Technologies Co Ltd	宇視科技，視頻監控	梧桐大模型	AIoT 行業大模型，下放到攝影機、NVR 等前端裝置上執行辨識	總部杭州，源自華三通信（H3C）的安防業務團隊，是中國視頻監控市場規模僅次於海康威視、大華的第三大廠。主要向安防工程商與海外經銷商銷售網絡攝影機、錄影機與存儲設備，海外市場在營收中的占比在同業中偏高。
cn_428	中國	Zhejiang Youlu Robot Technology Co Ltd	有鹿機器人，清潔機器人			2023 年成立於杭州，創辦人陳俊波來自阿里達摩院機器人實驗室。把自研 LPLM 大模型封裝成通用「大腦」Master 2000，裝上既有清潔、環衛設備改造為自動作業機器，賣給物業與環衛單位，2025 年 3 月宣布拿下約 6 億元訂單。
cn_43	中國	Beijing Luchen Technology Co Ltd	潞晨科技，大模型訓練加速	Colossal-AI	開源分散式訓練框架，以多種平行策略降低大模型訓練的顯存與成本	2021 年由新加坡國立大學尤洋創辦，總部北京。開源的 Colossal-AI 分散式訓練框架是技術招牌，商業化靠潞晨雲出租 GPU 算力，以及為企業提供訓練加速與私有化部署服務，並與華為昇騰合作推出國產算力雲平台。
cn_432	中國	Zhuiyi Technology	追一科技，企業對話 AI	博文大模型	面向客服與行銷場景的企業專用大模型，做對話交互與對話分析	2016 年由前騰訊團隊在深圳創立，以 NLP 為核心並延伸至語音與多模態。主要把智能客服、外呼、質檢等「AI 員工」系統賣給銀行、保險、電信等大型機構，累計服務逾 300 家企業與政府客戶，並在香港、新加坡設點拓展海外市場。
cn_434	中國	Ziyan UAV (紫燕無人機)	無人機			2014 年成立於珠海，專做電動無人直升機平台，自研飛控軟硬體、動力系統與機體結構。產品用於電力巡線、公安、礦山、測繪等作業，亦有軍用型號出口海外。與多旋翼廠商不同，走的是載重與續航較佳的無人直升機路線。
cn_435	中國	Zkteco Co Ltd	熵基科技，生物識別	門禁與考勤	人臉、指紋辨識的門禁機與考勤終端，含後台管理軟體	前身為 1998 年成立的中控智慧，2022 年更名熵基科技，總部東莞。靠指紋、人臉、掌靜脈等生物識別演算法起家，產品涵蓋考勤機、門禁閘機、智能鎖與安檢設備，客戶為企業、園區與酒店，海外通路占相當比重，在多國設有分支機構。
cn_436	中國	Zoomlion Heavy Ind Sci Technology	中聯重科，工程機械	智能工程機械	為起重機、施工升降機加裝的遠端監控與自動作業系統，含故障診斷	1992 年從長沙建設機械研究院改制而來，是業內首家 A+H 兩地上市的工程機械集團，主力產品為起重機械、混凝土機械與高空作業平台，並延伸到農業機械與礦山機械。國內基建需求放緩後大力拓展海外，境外收入占比已接近一半。
cn_437	中國	ZTE Corp	中興通訊，通信設備	星雲大模型	分研發、通信、工業等領域的自研大模型，主攻網路維運與編碼輔助	1985 年成立於深圳，A+H 上市、國資背景。收入主力是賣給電信運營商的基站、傳輸與核心網設備，其次是政企業務與手機終端。2018 年因違反美國出口管制遭禁售一度停擺，繳納罰金後恢復營運，近年把算力伺服器與大模型列為新增長方向。
cn_44	中國	Beijing Lynxi Technologies Co Ltd	靈汐科技，類腦計算芯片	KA200 類腦芯片	類腦推論晶片，單片 25 萬神經元，可混跑脈衝神經網路與深度學習	2018 年由清華大學類腦計算研究中心孵化，團隊源自「天機芯」研究。產品從類腦芯片延伸到計算板卡、邊緣盒子與類腦伺服器，並配套軟體工具鏈，主要賣給智算中心、腦科學研究機構與邊緣計算客戶，市場規模仍小，屬長期技術投入型公司。
cn_46	中國	Beijing NavInfo Co Ltd	四維圖新，高精地圖與智駕	高精地圖；智駕解決方案	車道級精度的導航電子地圖，供自動駕駛定位與路徑規劃使用	2002 年成立、2010 年在深交所上市，早年靠導航電子地圖授權給車廠與互聯網地圖商收取版稅。地圖業務利潤下滑後轉向智駕與智能座艙方案，並透過收購傑發科技切入車規芯片，同時經營位置大數據與高精定位服務，仍處投入期。
cn_48	中國	Beijing Pimchip Technology Co Ltd	存算一體芯片			總部在北京海淀，走 SRAM 存內計算路線，把運算單元放進記憶體以降低數據搬運的功耗。已推出 PIMCHIP-S300、N300 等端側 AI 芯片，主打低功耗的感知與決策場景，目標客戶是穿戴、物聯網與邊緣設備廠商，仍處早期商業化階段。
cn_5	中國	Alibaba Group	電商與雲計算巨頭，自研通義大模型並大規模開源	通義千問（Qwen）系列；阿里雲百鍊		電商（淘寶天貓）、雲計算（阿里雲）和本地生活為三大收入來源；AI 上自研通義千問並大量開源，通過阿里雲賣算力與模型服務變現。
cn_50	中國	Beijing RealAI Technology Co Ltd	瑞萊智慧，清華背景，AI 安全與可信 AI	RealSafe 平台；深度偽造檢測		2018 年 7 月由清華大學人工智能研究院孵化，首席科學家為張鈸院士與朱軍教授，CEO 為田天。主打「第三代 AI」與安全可控方向，把人臉識別攻防、深度偽造檢測、隱私計算與 AI 攻防靶場等產品賣給政務、金融、能源等高安全要求客戶。
cn_51	中國	Beijing Samsung Telecom R&D Center	三星北京通信研究院			
cn_52	中國	Beijing Shengshu Technology Co Ltd	生數科技，清華背景，視頻生成模型	Vidu 視頻生成	由文字或圖片生成數秒影片的模型，支援角色形象跨鏡頭保持一致	2023 年 3 月由清華大學朱軍團隊創立，核心技術是自研的 U-ViT 架構，早於 Sora 提出擴散加 Transformer 的做法。Vidu 以訂閱與 API 兩種方式變現，客戶集中在動畫、廣告、遊戲與影視製作方，已完成數億元 A 輪融資。
cn_55	中國	Beijing SinoVoice Technology Co Ltd	捷通華聲，語音與語言技術	靈雲 AI 平台	整合語音辨識、合成、OCR、人臉辨識等十餘項能力的私有化部署平台	2000 年成立於北京，是中國較早一批語音與文字技術公司，早年做手寫輸入與語音合成。透過靈雲開放平台對外輸出語音識別、合成、機器翻譯、OCR 等能力，並銷售一體機等硬體，客戶以銀行、電信、政府與教育機構為主。
cn_56	中國	Beijing SoundAI Technology Co Ltd	聲智科技，遠場語音交互	聲學前端算法	麥克風陣列上的降噪、回聲消除與喚醒詞偵測演算法，供音箱等裝置	2016 年成立於北京海淀，專攻遠場聲學，核心是麥克風陣列前端演算法與喚醒技術，早年為智能音箱、電視廠商提供聲學模組與整套方案。自有 Azero 系統走端邊雲一體路線，近年把重心移向 AI 耳機等自有消費硬體。
cn_57	中國	Beijing SuperMap Software Co Ltd	超圖軟件，地理信息系統（GIS）	SuperMap GIS	空間資料的儲存、分析與地圖發布軟體，供政府與公用事業建圖台	1997 年由中科院地理科學與資源研究所的技術團隊創辦，在深交所創業板上市，是亞洲規模最大的 GIS 平台軟件商。收入來自向政府部門、自然資源與水利單位、公用事業銷售平台授權與行業解決方案，產品覆蓋雲、邊、端。
cn_58	中國	Beijing Tianrongxin Software Co Ltd	天融信，網絡安全	防火牆；安全大模型	硬體防火牆，以及天問安全大模型，用於安全知識問答與資料分級	1995 年成立，做出中國第一台自主品牌防火牆，2016 年借殼南洋股份在深交所上市。產品線覆蓋邊界安全、數據安全、雲安全與安全服務，客戶以政府、軍工、金融與電信為主，屬典型項目制採購，近年推出安全大模型輔助威脅分析。
